t_ns,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w
115821036981,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
115887708590,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
115954441996,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
116004480076,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
116070957231,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
116137669648,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
116204392281,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
116271004079,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
116337663856,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
116404359230,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
116454370440,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
116521002375,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
116587713848,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
116654446593,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
116721057237,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
116787682160,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
116854372252,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
116921118692,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
116987774871,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
117054627139,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
117121063458,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
117187904193,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
117254618642,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
117304561836,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
117371199832,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
117437810027,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
117504587755,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
117571178672,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
117637825235,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
117704541697,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
117754580259,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
117821218375,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
117887917456,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
117954616717,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
118021205502,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
118087871018,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
118154585628,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
118221233292,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
118288453969,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
118354619722,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
118421163431,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
118487938184,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
118554687709,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
118604649928,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
118671238381,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
118737994438,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
118804582581,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
118871248519,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
118937980753,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
119004714818,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
119054670925,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
119121278344,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
119187991892,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
119254742809,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
119321353364,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
119388095586,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
119454796399,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
119521375766,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
119588083312,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
119654724144,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
119721350558,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
119788091967,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
119854718763,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
119904697412,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
119971323546,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
120037978144,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
120104680641,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
120171429945,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
120238127663,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
120304724502,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
120354826253,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
120421516287,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
120488057792,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
120554745170,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
120621384820,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
120688090212,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
120754751962,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
120804770597,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
120871470760,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
120938084290,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
121004769144,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
121071418131,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
121138052079,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
121204751932,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
121271376362,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
121338114756,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
121404799600,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
121471458976,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
121538123562,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
121604829386,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
121654771056,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
121721466560,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
121788143338,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
121854824044,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
121921374907,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
121988182813,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
122054813123,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
122104777186,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
122171350010,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
122238142516,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
122304836317,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
122371490412,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
122438203539,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
122504807762,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
122554940291,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
122621732605,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
122688425995,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
122755109026,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
122821743835,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
122888452904,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
122955092684,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
123021703340,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
123088354740,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
123154991033,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
123221791595,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
123289051423,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
123355181729,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
123405110567,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
123471788949,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
123538406756,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
123605042449,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
123671881260,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
123738590409,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
123805313155,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
123855190545,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
123921906667,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
123988601750,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
124055290311,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
124121905615,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
124188591652,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
124255230188,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
124321804795,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
124388463941,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
124455120803,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
124521835223,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
124588522841,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
124655114811,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
124705105674,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
124771779458,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
124838542106,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
124905192415,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
124971863855,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
125038616174,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
125105195541,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
125155151679,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
125221927192,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
125288589564,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
125355251134,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
125421852403,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
125488616013,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
125555266674,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
125621903537,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
125688600814,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
125755165062,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
125821929927,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
125888611473,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
125955264918,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
126005259198,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
126071930967,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
126138558855,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
126205212279,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
126271996530,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
126338569524,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
126405207550,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
126455225383,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
126521901240,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
126588579993,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
126655225614,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
126722008009,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
126788584111,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
126855246742,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
126905175820,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
126971867066,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
127038501846,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
127105208249,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
127172014440,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
127238555605,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
127305183974,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
127371823723,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
127438563059,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
127505218397,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
127571958995,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
127638615497,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
127705242042,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
127755257209,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
127821936303,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
127888660630,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
127955315678,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
128021956079,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
128088573336,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
128155336286,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
128205306411,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
128271998819,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
128338665359,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
128405340453,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
128472054181,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
128538695715,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
128605352155,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
128655314604,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
128722002835,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
128788705683,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
128855279187,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
128921945627,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
128988634018,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
129055320284,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
129122182900,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
129188674273,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
129255366100,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
129322070270,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
129388707414,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
129455293553,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
129505423577,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
129572178692,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
129638781563,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
129705424488,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
129772127755,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
129838803433,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
129905447449,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
129956067240,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
130022083423,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
130088824771,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
130155454382,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
130222167689,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
130288744741,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
130355449642,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
130422157098,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
130488853544,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
130555514313,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
130622168109,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
130688889642,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
130755514954,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
130805494164,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
130872147850,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
130938836892,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
131005433210,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
131072230224,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
131138811765,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
131205503290,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
131255518329,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
131322138972,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
131388795463,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
131455565848,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
131522223341,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
131588887194,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
131655542434,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
131705509801,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
131772180128,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
131838912441,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
131905635316,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
131972292348,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
132038970620,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
132105527002,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
132172209512,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
132238916377,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
132305553111,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
132372229520,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
132438898152,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
132505548181,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
132555572356,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
132622246220,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
132688899103,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
132755579008,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
132822231623,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
132888889846,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
132955651633,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
133005565743,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
133072259835,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
133138984121,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
133205610155,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
133272309646,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
133339075963,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
133405703250,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
133472324173,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
133539125835,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
133605687048,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
133672339361,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
133738975964,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
133805692869,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
133855660207,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
133922377902,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
133989094305,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
134055672511,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
134122377382,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
134189049661,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
134255738813,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
134305673953,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
134372341995,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
134439009335,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
134505684210,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
134572360448,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
134639053818,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
134705823741,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
134755681265,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
134822579277,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
134889061231,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
134956647541,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
135022483607,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
135089141280,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
135155763607,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
135222429495,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
135289160225,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
135355759189,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
135422537427,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
135489285769,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
135555864275,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
135605775259,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
135672435516,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
135739122283,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
135805823648,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
135872554808,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
135939178659,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
136005879282,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
136055845499,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
136122544660,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
136189181503,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
136255796045,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
136322601095,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
136389222689,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
136455918665,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
136505896672,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
136572542052,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
136639213792,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
136705916599,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
136772625208,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
136839205386,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
136905849884,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
136972591554,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
137039257342,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
137105956473,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
137172661264,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
137239298729,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
137305929742,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
137355962053,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
137422519899,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
137489291775,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
137556003059,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
137622698313,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
137689354954,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
137756138652,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
137805946001,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
137872645302,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
137939342429,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
138006034486,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
138072663406,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
138139348511,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
138205996917,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
138272743244,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
138339390778,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
138406044745,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
138472706956,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
138539350963,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
138606048341,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
138656017082,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
138722745277,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
138789364518,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
138856126978,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
138922786924,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
138989429229,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
139056045715,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
139106071434,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
139172762860,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
139239426803,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
139306101969,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
139372811409,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
139439454916,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
139506103071,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
139556140841,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
139622850001,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
139689552027,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
139756148385,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
139822806919,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
139889480091,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
139956813418,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
140022713845,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
140089503605,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
140156164334,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
140222864676,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
140289507772,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
140356183329,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
140406086648,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
140472764218,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
140539479850,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
140606159163,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
140672791709,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
140739541044,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
140806193967,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
140856246846,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
140922937711,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
140989637774,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
141056302240,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
141122973478,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
141189648162,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
141256408758,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
141322944924,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
141389638053,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
141456357131,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
141523119961,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
141589655665,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
141656336742,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
141706243307,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
141772907323,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
141839672526,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
141906346309,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
141972977363,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
142039678397,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
142106451898,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
142156437571,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
142223113377,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
142289790947,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
142356440695,0.0,1.0,-10.0,0.0,0.0,0.0,1.0
